8096098	"COPS4"	1.58216095824467e-11	8.828245	7.850314	0.977932	True
7962013	"ERGIC2"	1.62867789878459e-11	9.669939	8.765814	0.904126	True
8078569	"GOLGA4"	1.71436310451428e-11	9.368629	8.049412	1.319217	True
8052443	"USP34"	1.71606634382142e-11	10.401660	9.314031	1.087629	True
8112337	"SREK1IP1"	1.82402302364453e-11	8.317547	7.431080	0.886467	True
8059393	"CUL3"	1.87339022849373e-11	10.036086	9.090892	0.945194	True
8078600	"TCEA1"	1.93724929734211e-11	9.964141	9.112881	0.851260	True
7974447	"SOCS4"	1.97794831149238e-11	8.371860	7.340752	1.031108	True
8107578	"SRFBP1"	2.06300634408698e-11	9.406046	8.087553	1.318493	True
7971620	"KPNA3"	2.06530870716173e-11	9.907478	8.947225	0.960253	True
8055021	"IWS1"	2.08564842933638e-11	8.613733	7.450185	1.163549	True
8116532	"SNORD95"	2.14394244413799e-11	10.079178	10.968091	-0.888913	True
8148358	"PHF20L1"	2.15856870814988e-11	8.419561	7.375682	1.043879	True
7909931	"BROX"	2.15884453895011e-11	10.332953	9.368367	0.964586	True
8169750	"STAG2"	2.1943452025035e-11	9.528985	8.365397	1.163587	True
8013906	"TWF1"	2.26374030761019e-11	9.753987	8.522092	1.231895	True
8157534	"CNTRL"	2.29286766010145e-11	7.965313	6.979105	0.986207	True
7930422	"SMC3"	2.32307403553783e-11	8.974443	7.522585	1.451859	True
8146637	"YTHDF3"	2.44304385886006e-11	10.534187	9.711837	0.822349	True
7954752	"DNM1L"	2.49255431697056e-11	9.516643	8.251140	1.265503	True
7903988	"RAP1A"	2.50770079010944e-11	9.798020	9.260861	0.537159	True
7967420	"SBNO1"	2.52537554051632e-11	8.773350	7.762872	1.010478	True
8114326	"FAM13B"	2.56135959385357e-11	9.668581	8.889065	0.779516	True
7981377	"ANKRD9"	2.60633531913394e-11	7.685651	8.255615	-0.569965	True
7978335	"SDR39U1"	2.63355956787721e-11	8.087418	8.669839	-0.582421	True
8088700	"TMF1"	2.67565180596276e-11	8.899277	7.532699	1.366578	True
7977397	"CRIP2"	2.73446915027905e-11	10.340787	11.429691	-1.088904	True
8053801	"ANKRD36BP2///ANKRD36C///ANKRD36///ANKRD36B"	2.73915833602993e-11	10.616833	9.395236	1.221597	True
8100179	"NFXL1"	2.77708442917482e-11	8.270831	7.409330	0.861501	True
7954511	"STK38L"	2.83854203303189e-11	10.364312	9.191122	1.173190	True
8172158	"CASK"	2.84306063901095e-11	9.637543	8.741232	0.896311	True
7932041	"UPF2"	2.90455576285932e-11	8.391723	7.366875	1.024848	True
8045619	"EPC2"	2.95374359456015e-11	9.374372	8.379914	0.994458	True
8061986	"ITCH"	3.05648008462755e-11	9.846418	9.223563	0.622855	True
8055208	"CCDC115"	3.12276894703432e-11	7.862831	8.682344	-0.819512	True
8081069	"ZNF654"	3.14659628834142e-11	8.331374	6.994315	1.337059	True
8040530	"FKBP1B"	3.15111538769787e-11	8.389616	8.972142	-0.582526	True
7919151	"RNVU1-1"	3.18914311259805e-11	9.471832	10.573218	-1.101386	True
7919392	"RNVU1-1"	3.18914311259805e-11	9.471832	10.573218	-1.101386	True
8111584	"C5orf42"	3.23977772894374e-11	8.529197	7.603805	0.925392	True
8146482	"TGS1"	3.24352387032351e-11	8.183882	7.285625	0.898257	True
8052680	"RAB1A"	3.4402942914987e-11	10.708447	9.887167	0.821279	True
8050443	"SMC6"	3.6364873106368e-11	8.262865	6.904510	1.358355	True
8150818	"TCEA1"	3.74455548431238e-11	10.020118	9.318900	0.701218	True
8046975	"WDR75"	3.76936543620474e-11	9.321585	8.104925	1.216660	True
7965723	"UHRF1BP1L"	4.02705810611849e-11	8.598469	7.687306	0.911162	True
8130087	"PPIL4"	4.1819563001245e-11	8.746945	8.017728	0.729216	True
7961546	"EPS8"	4.26440483648745e-11	10.694187	9.432707	1.261479	True
8105714	"SREK1"	4.37687013342687e-11	8.991272	7.984330	1.006942	True
7907404	"SUCO"	4.42175616318571e-11	8.641201	7.814962	0.826240	True
7927972	"VPS26A"	4.45379688659243e-11	9.380818	8.634075	0.746743	True
7988713	"TRPM7"	4.51440224179613e-11	9.670489	8.803865	0.866625	True
8171006	"BRCC3"	4.62916836837873e-11	8.827109	7.449798	1.377310	True
7962441	"TWF1"	4.63655590629932e-11	10.201198	9.097612	1.103586	True
8050658	"ATAD2B"	4.76913580395293e-11	8.624367	7.967679	0.656688	True
8093906	"WFS1"	4.83987887997334e-11	9.198029	10.247880	-1.049851	True
8097388	"LARP1B"	5.26529568692091e-11	7.507845	6.737217	0.770628	True
7969017	"RB1"	5.3807039039974e-11	10.212319	9.441578	0.770741	True
8176276	"ATRX"	5.4951746767857e-11	8.619108	7.218019	1.401089	True
8023392	"SNORA37"	5.55877134535815e-11	9.024659	10.208049	-1.183390	True
8108134	"DDX46"	5.56965054330904e-11	9.101089	8.185755	0.915335	True
8106602	"ZFYVE16"	5.59032808927472e-11	8.931382	8.022612	0.908770	True
7988605	"COPS2"	5.70183697483511e-11	10.686760	9.372584	1.314176	True
8139411	"TMED4"	5.70503215343841e-11	11.125920	11.600209	-0.474289	True
8144812	"PCM1"	5.74281304868969e-11	9.992671	8.712612	1.280060	True
8135235	"PMPCB"	6.20845402934327e-11	9.519037	8.609471	0.909566	True
7974566	"AP5M1"	6.32238743720425e-11	8.505128	7.866168	0.638960	True
8056734	"TLK1"	6.7947832979764e-11	9.554754	8.875695	0.679059	True
8089584	"NEPRO"	6.82488976179572e-11	9.264959	8.578233	0.686727	True
8099410	"BOD1L1"	6.86840721802148e-11	8.806465	7.617239	1.189226	True
7898375	"RNVU1-17///RNU1-1///RNU1-2///RNU1-3///RNVU1-7///RNVU1-18///RNU1-4"	7.09943608001847e-11	12.792220	13.591145	-0.798925	True
7898411	"RNVU1-17///RNU1-1///RNU1-2///RNU1-3///RNVU1-7///RNVU1-18///RNU1-4"	7.09943608001847e-11	12.792220	13.591145	-0.798925	True
7912800	"RNVU1-17///RNU1-1///RNU1-2///RNU1-3///RNVU1-7///RNVU1-18///RNU1-4"	7.09943608001847e-11	12.792220	13.591145	-0.798925	True
7912850	"RNVU1-17///RNU1-1///RNU1-2///RNU1-3///RNVU1-7///RNVU1-18///RNU1-4"	7.09943608001847e-11	12.792220	13.591145	-0.798925	True
7919576	"RNVU1-17///RNU1-1///RNU1-2///RNU1-3///RNVU1-7///RNVU1-18///RNU1-4"	7.09943608001847e-11	12.792220	13.591145	-0.798925	True
7957806	"SCYL2"	7.10280224497941e-11	10.409000	9.380011	1.028989	True
8147724	"ATP6V1C1"	7.44977172250497e-11	8.998939	7.917436	1.081502	True
8135497	"ZNF277"	7.48137881864234e-11	8.687355	7.653841	1.033514	True
7920875	"SCARNA4"	7.50397074522517e-11	7.100437	9.462759	-2.362322	True
7993664	"CCP110"	7.55806169384502e-11	8.070145	6.758002	1.312144	True
8009096	"ACE"	7.83085592511362e-11	8.179113	8.946085	-0.766971	True
8166826	"USP9X"	7.95725298846228e-11	9.951701	9.019485	0.932216	True
7973896	"RNVU1-17///RNU1-1///RNU1-2///RNU1-3///RNVU1-7///RNVU1-18///RNU1-4"	7.99244901556746e-11	12.796433	13.600445	-0.804012	True
7978568	"RNVU1-17///RNU1-1///RNU1-2///RNU1-3///RNVU1-7///RNVU1-18///RNU1-4"	7.99244901556746e-11	12.796433	13.600445	-0.804012	True
7974066	"PNN"	8.16867306951188e-11	9.218979	8.184540	1.034439	True
8112182	"MIER3"	8.4285593827477e-11	8.443017	7.406754	1.036263	True
8100615	"UBA6"	8.47351086079387e-11	9.250268	8.256502	0.993766	True
7975521	"RBM25"	8.67681174149255e-11	10.187032	9.281796	0.905236	True
